model,period_s,period_key,imt,row_index,coefficient,value,cached_value,formula,source_sheet,source_cell,source_workbook
ASK14,0.2,p0p200,SA,12,b,-2.012,-2.012,,ASK14_Coeffs,C12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,n,1.5,1.5,,ASK14_Coeffs,D12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,M1,6.75,6.75,,ASK14_Coeffs,E12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,c,2.4,2.4,,ASK14_Coeffs,F12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,c4,4.5,4.5,,ASK14_Coeffs,G12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a1,1.637,1.637,,ASK14_Coeffs,H12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a2,-0.79,-0.79,,ASK14_Coeffs,I12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a3,0.275,0.275,,ASK14_Coeffs,J12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a4,-0.1,-0.1,,ASK14_Coeffs,K12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a5,-0.41,-0.41,,ASK14_Coeffs,L12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a6,2.2241,2.2241,,ASK14_Coeffs,M12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a7,0,0,,ASK14_Coeffs,N12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a8,-0.03,-0.03,,ASK14_Coeffs,O12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a10,2.22,2.22,,ASK14_Coeffs,P12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a11,0,0,,ASK14_Coeffs,Q12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a12,-0.1,-0.1,,ASK14_Coeffs,R12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a13,0.6,0.6,,ASK14_Coeffs,S12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a14,-0.3,-0.3,,ASK14_Coeffs,T12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a15,1.1,1.1,,ASK14_Coeffs,U12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a16,0,0,,ASK14_Coeffs,V12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a17,-0.0086,-0.0086,,ASK14_Coeffs,W12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a43,0.1,0.1,,ASK14_Coeffs,X12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a44,0.05,0.05,,ASK14_Coeffs,Y12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a45,0,0,,ASK14_Coeffs,Z12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a46,-0.03,-0.03,,ASK14_Coeffs,AA12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a25,-0.0033,-0.0033,,ASK14_Coeffs,AB12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a28,0.0027,0.0027,,ASK14_Coeffs,AC12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a29,-0.0031,-0.0031,,ASK14_Coeffs,AD12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a31,0.0775,0.0775,,ASK14_Coeffs,AE12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a36,-0.078,-0.078,,ASK14_Coeffs,AF12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a37,0.224,0.224,,ASK14_Coeffs,AG12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a38,0.115,0.115,,ASK14_Coeffs,AH12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a39,0,0,,ASK14_Coeffs,AI12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a40,0.048,0.048,,ASK14_Coeffs,AJ12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a41,-0.274,-0.274,,ASK14_Coeffs,AK12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,a42,-0.178,-0.178,,ASK14_Coeffs,AL12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,s1,0.789,0.789,,ASK14_Coeffs,AM12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,s2,0.565,0.565,,ASK14_Coeffs,AN12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,s3,0.47,0.47,,ASK14_Coeffs,AO12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,s4,0.36,0.36,,ASK14_Coeffs,AP12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,s1 (known vs),0.753,0.753,,ASK14_Coeffs,AQ12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,s2 (known vs),0.514,0.514,,ASK14_Coeffs,AR12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,s5 (Japan Phi),0.59,0.59,,ASK14_Coeffs,AS12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,s6 (Japan Phi),0.7,0.7,,ASK14_Coeffs,AT12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,VLIN,495,495,,ASK14_Coeffs,B13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,b,-2.411,-2.411,,ASK14_Coeffs,C13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,n,1.5,1.5,,ASK14_Coeffs,D13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,M1,6.75,6.75,,ASK14_Coeffs,E13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,c,2.4,2.4,,ASK14_Coeffs,F13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,c4,4.5,4.5,,ASK14_Coeffs,G13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a1,1.701,1.701,,ASK14_Coeffs,H13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a2,-0.79,-0.79,,ASK14_Coeffs,I13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a3,0.275,0.275,,ASK14_Coeffs,J13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a4,-0.1,-0.1,,ASK14_Coeffs,K13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a5,-0.41,-0.41,,ASK14_Coeffs,L13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a6,2.3124,2.3124,,ASK14_Coeffs,M13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a7,0,0,,ASK14_Coeffs,N13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a8,-0.038,-0.038,,ASK14_Coeffs,O13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a10,2.77,2.77,,ASK14_Coeffs,P13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a11,0,0,,ASK14_Coeffs,Q13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a12,-0.1,-0.1,,ASK14_Coeffs,R13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a13,0.6,0.6,,ASK14_Coeffs,S13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a14,-0.24,-0.24,,ASK14_Coeffs,T13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a15,1.1,1.1,,ASK14_Coeffs,U13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a16,0,0,,ASK14_Coeffs,V13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a17,-0.0074,-0.0074,,ASK14_Coeffs,W13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a43,0.1,0.1,,ASK14_Coeffs,X13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a44,0.05,0.05,,ASK14_Coeffs,Y13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a45,0,0,,ASK14_Coeffs,Z13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a46,0,0,,ASK14_Coeffs,AA13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a25,-0.0029,-0.0029,,ASK14_Coeffs,AB13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a28,0.0024,0.0024,,ASK14_Coeffs,AC13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a29,-0.0036,-0.0036,,ASK14_Coeffs,AD13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a31,0.0741,0.0741,,ASK14_Coeffs,AE13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a36,0.037,0.037,,ASK14_Coeffs,AF13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a37,0.248,0.248,,ASK14_Coeffs,AG13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a38,0.122,0.122,,ASK14_Coeffs,AH13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a39,0,0,,ASK14_Coeffs,AI13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a40,0.055,0.055,,ASK14_Coeffs,AJ13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a41,-0.248,-0.248,,ASK14_Coeffs,AK13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,a42,-0.187,-0.187,,ASK14_Coeffs,AL13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,s1,0.77,0.77,,ASK14_Coeffs,AM13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,s2,0.57,0.57,,ASK14_Coeffs,AN13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,s3,0.47,0.47,,ASK14_Coeffs,AO13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,s4,0.36,0.36,,ASK14_Coeffs,AP13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,s1 (known vs),0.729,0.729,,ASK14_Coeffs,AQ13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,s2 (known vs),0.513,0.513,,ASK14_Coeffs,AR13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,s5 (Japan Phi),0.61,0.61,,ASK14_Coeffs,AS13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.25,p0p250,SA,13,s6 (Japan Phi),0.7,0.7,,ASK14_Coeffs,AT13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,VLIN,430,430,,ASK14_Coeffs,B14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,b,-2.757,-2.757,,ASK14_Coeffs,C14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,n,1.5,1.5,,ASK14_Coeffs,D14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,M1,6.75,6.75,,ASK14_Coeffs,E14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,c,2.4,2.4,,ASK14_Coeffs,F14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,c4,4.5,4.5,,ASK14_Coeffs,G14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a1,1.712,1.712,,ASK14_Coeffs,H14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a2,-0.79,-0.79,,ASK14_Coeffs,I14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a3,0.275,0.275,,ASK14_Coeffs,J14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a4,-0.1,-0.1,,ASK14_Coeffs,K14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a5,-0.41,-0.41,,ASK14_Coeffs,L14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a6,2.3383,2.3383,,ASK14_Coeffs,M14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a7,0,0,,ASK14_Coeffs,N14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a8,-0.045,-0.045,,ASK14_Coeffs,O14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a10,3.25,3.25,,ASK14_Coeffs,P14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a11,0,0,,ASK14_Coeffs,Q14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a12,-0.1,-0.1,,ASK14_Coeffs,R14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a13,0.6,0.6,,ASK14_Coeffs,S14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a14,-0.19,-0.19,,ASK14_Coeffs,T14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a15,1.03,1.03,,ASK14_Coeffs,U14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a16,0,0,,ASK14_Coeffs,V14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a17,-0.0064,-0.0064,,ASK14_Coeffs,W14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a43,0.1,0.1,,ASK14_Coeffs,X14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a44,0.05,0.05,,ASK14_Coeffs,Y14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a45,0.03,0.03,,ASK14_Coeffs,Z14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a46,0.03,0.03,,ASK14_Coeffs,AA14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a25,-0.0027,-0.0027,,ASK14_Coeffs,AB14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a28,0.002,0.002,,ASK14_Coeffs,AC14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a29,-0.0039,-0.0039,,ASK14_Coeffs,AD14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a31,0.2548,0.2548,,ASK14_Coeffs,AE14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a36,-0.091,-0.091,,ASK14_Coeffs,AF14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a37,0.203,0.203,,ASK14_Coeffs,AG14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a38,0.096,0.096,,ASK14_Coeffs,AH14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a39,0,0,,ASK14_Coeffs,AI14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a40,0.073,0.073,,ASK14_Coeffs,AJ14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a41,-0.203,-0.203,,ASK14_Coeffs,AK14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,a42,-0.159,-0.159,,ASK14_Coeffs,AL14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,s1,0.74,0.74,,ASK14_Coeffs,AM14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,s2,0.58,0.58,,ASK14_Coeffs,AN14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,s3,0.47,0.47,,ASK14_Coeffs,AO14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,s4,0.36,0.36,,ASK14_Coeffs,AP14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,s1 (known vs),0.693,0.693,,ASK14_Coeffs,AQ14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,s2 (known vs),0.519,0.519,,ASK14_Coeffs,AR14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,s5 (Japan Phi),0.63,0.63,,ASK14_Coeffs,AS14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.3,p0p300,SA,14,s6 (Japan Phi),0.7,0.7,,ASK14_Coeffs,AT14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,VLIN,360,360,,ASK14_Coeffs,B15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,b,-3.278,-3.278,,ASK14_Coeffs,C15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,n,1.5,1.5,,ASK14_Coeffs,D15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,M1,6.75,6.75,,ASK14_Coeffs,E15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,c,2.4,2.4,,ASK14_Coeffs,F15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,c4,4.5,4.5,,ASK14_Coeffs,G15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,a1,1.662,1.662,,ASK14_Coeffs,H15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,a2,-0.79,-0.79,,ASK14_Coeffs,I15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,a3,0.275,0.275,,ASK14_Coeffs,J15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,a4,-0.1,-0.1,,ASK14_Coeffs,K15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,a5,-0.41,-0.41,,ASK14_Coeffs,L15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,a6,2.4688,2.4688,,ASK14_Coeffs,M15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,a7,0,0,,ASK14_Coeffs,N15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,a8,-0.055,-0.055,,ASK14_Coeffs,O15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,a10,3.99,3.99,,ASK14_Coeffs,P15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,a11,0,0,,ASK14_Coeffs,Q15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,a12,-0.1,-0.1,,ASK14_Coeffs,R15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,a13,0.58,0.58,,ASK14_Coeffs,S15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,a14,-0.11,-0.11,,ASK14_Coeffs,T15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,a15,0.92,0.92,,ASK14_Coeffs,U15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,a16,0,0,,ASK14_Coeffs,V15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,a17,-0.0043,-0.0043,,ASK14_Coeffs,W15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,a43,0.1,0.1,,ASK14_Coeffs,X15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,a44,0.07,0.07,,ASK14_Coeffs,Y15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.4,p0p400,SA,15,a45,0.06,0.06,,ASK14_Coeffs,Z15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
