model,period_s,period_key,imt,row_index,coefficient,value,cached_value,formula,source_sheet,source_cell,source_workbook
CB14,0.2,p0p200,SA,12,c17,0.0571,0.0571,,CB14_Coeffs,S12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c18,0.0437,0.0437,,CB14_Coeffs,T12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c19,0.00688,0.00688,,CB14_Coeffs,U12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c20,-0.006,-0.006,,CB14_Coeffs,V12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,Dc20 (CA),0,0,,CB14_Coeffs,W12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,Dc20 (JP),-0.0031,-0.0031,,CB14_Coeffs,X12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,Dc20 (CH),0.0041,0.0041,,CB14_Coeffs,Y12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,a2,0.204,0.204,,CB14_Coeffs,Z12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,h1,0.237,0.237,,CB14_Coeffs,AA12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,h2,1.484,1.484,,CB14_Coeffs,AB12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,h3,-0.721,-0.721,,CB14_Coeffs,AC12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,h4,1,1,,CB14_Coeffs,AD12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,h5,-0.393,-0.393,,CB14_Coeffs,AE12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,h6,-0.198,-0.198,,CB14_Coeffs,AF12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,k1,748,748,,CB14_Coeffs,AG12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,k2,-2.188,-2.188,,CB14_Coeffs,AH12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,k3,1.856,1.856,,CB14_Coeffs,AI12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c,1.88,1.88,,CB14_Coeffs,AJ12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,n,1.18,1.18,,CB14_Coeffs,AK12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,f1,0.761,0.761,,CB14_Coeffs,AL12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,f2,0.552,0.552,,CB14_Coeffs,AM12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,t1,0.339,0.339,,CB14_Coeffs,AN12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,t2,0.338,0.338,,CB14_Coeffs,AO12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,flnAF,0.3,0.3,,CB14_Coeffs,AP12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,fC,0.186,0.186,,CB14_Coeffs,AQ12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,"rlnPGA,lnY",0.87,0.87,,CB14_Coeffs,AR12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c0,-5.962,-5.962,,CB14_Coeffs,B13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c1,1.458,1.458,,CB14_Coeffs,C13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c2,0.274,0.274,,CB14_Coeffs,D13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c3,-1.711,-1.711,,CB14_Coeffs,E13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c4,-0.404,-0.404,,CB14_Coeffs,F13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c5,-2.392,-2.392,,CB14_Coeffs,G13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c6,0.189,0.189,,CB14_Coeffs,H13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c7,7.534,7.534,,CB14_Coeffs,I13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c8,0,0,,CB14_Coeffs,J13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c9,-0.15,-0.15,,CB14_Coeffs,K13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c10,0.716,0.716,,CB14_Coeffs,L13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c11,2.205,2.205,,CB14_Coeffs,M13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c12,3.343,3.343,,CB14_Coeffs,N13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c13,2.766,2.766,,CB14_Coeffs,O13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c14,0.1441,0.1441,,CB14_Coeffs,P13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c15,-0.172,-0.172,,CB14_Coeffs,Q13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c16,0.466,0.466,,CB14_Coeffs,R13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c17,0.0437,0.0437,,CB14_Coeffs,S13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c18,0.0463,0.0463,,CB14_Coeffs,T13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c19,0.00556,0.00556,,CB14_Coeffs,U13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c20,-0.0055,-0.0055,,CB14_Coeffs,V13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,Dc20 (CA),0,0,,CB14_Coeffs,W13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,Dc20 (JP),-0.0033,-0.0033,,CB14_Coeffs,X13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,Dc20 (CH),0.0036,0.0036,,CB14_Coeffs,Y13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,a2,0.185,0.185,,CB14_Coeffs,Z13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,h1,0.206,0.206,,CB14_Coeffs,AA13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,h2,1.581,1.581,,CB14_Coeffs,AB13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,h3,-0.787,-0.787,,CB14_Coeffs,AC13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,h4,1,1,,CB14_Coeffs,AD13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,h5,-0.339,-0.339,,CB14_Coeffs,AE13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,h6,-0.21,-0.21,,CB14_Coeffs,AF13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,k1,654,654,,CB14_Coeffs,AG13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,k2,-2.381,-2.381,,CB14_Coeffs,AH13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,k3,1.861,1.861,,CB14_Coeffs,AI13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,c,1.88,1.88,,CB14_Coeffs,AJ13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,n,1.18,1.18,,CB14_Coeffs,AK13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,f1,0.744,0.744,,CB14_Coeffs,AL13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,f2,0.545,0.545,,CB14_Coeffs,AM13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,t1,0.34,0.34,,CB14_Coeffs,AN13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,t2,0.316,0.316,,CB14_Coeffs,AO13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,flnAF,0.3,0.3,,CB14_Coeffs,AP13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,fC,0.191,0.191,,CB14_Coeffs,AQ13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.25,p0p250,SA,13,"rlnPGA,lnY",0.85,0.85,,CB14_Coeffs,AR13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c0,-6.403,-6.403,,CB14_Coeffs,B14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c1,1.528,1.528,,CB14_Coeffs,C14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c2,0.193,0.193,,CB14_Coeffs,D14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c3,-1.77,-1.77,,CB14_Coeffs,E14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c4,-0.321,-0.321,,CB14_Coeffs,F14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c5,-2.376,-2.376,,CB14_Coeffs,G14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c6,0.195,0.195,,CB14_Coeffs,H14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c7,6.99,6.99,,CB14_Coeffs,I14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c8,0,0,,CB14_Coeffs,J14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c9,-0.131,-0.131,,CB14_Coeffs,K14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c10,0.737,0.737,,CB14_Coeffs,L14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c11,2.306,2.306,,CB14_Coeffs,M14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c12,3.334,3.334,,CB14_Coeffs,N14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c13,3.011,3.011,,CB14_Coeffs,O14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c14,0.1597,0.1597,,CB14_Coeffs,P14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c15,-0.084,-0.084,,CB14_Coeffs,Q14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c16,0.528,0.528,,CB14_Coeffs,R14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c17,0.0323,0.0323,,CB14_Coeffs,S14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c18,0.0508,0.0508,,CB14_Coeffs,T14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c19,0.00458,0.00458,,CB14_Coeffs,U14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c20,-0.0049,-0.0049,,CB14_Coeffs,V14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,Dc20 (CA),0,0,,CB14_Coeffs,W14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,Dc20 (JP),-0.0035,-0.0035,,CB14_Coeffs,X14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,Dc20 (CH),0.0031,0.0031,,CB14_Coeffs,Y14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,a2,0.164,0.164,,CB14_Coeffs,Z14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,h1,0.21,0.21,,CB14_Coeffs,AA14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,h2,1.586,1.586,,CB14_Coeffs,AB14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,h3,-0.795,-0.795,,CB14_Coeffs,AC14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,h4,1,1,,CB14_Coeffs,AD14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,h5,-0.447,-0.447,,CB14_Coeffs,AE14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,h6,-0.121,-0.121,,CB14_Coeffs,AF14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,k1,587,587,,CB14_Coeffs,AG14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,k2,-2.518,-2.518,,CB14_Coeffs,AH14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,k3,1.865,1.865,,CB14_Coeffs,AI14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,c,1.88,1.88,,CB14_Coeffs,AJ14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,n,1.18,1.18,,CB14_Coeffs,AK14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,f1,0.727,0.727,,CB14_Coeffs,AL14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,f2,0.568,0.568,,CB14_Coeffs,AM14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,t1,0.34,0.34,,CB14_Coeffs,AN14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,t2,0.3,0.3,,CB14_Coeffs,AO14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,flnAF,0.3,0.3,,CB14_Coeffs,AP14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,fC,0.198,0.198,,CB14_Coeffs,AQ14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.3,p0p300,SA,14,"rlnPGA,lnY",0.819,0.819,,CB14_Coeffs,AR14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c0,-7.566,-7.566,,CB14_Coeffs,B15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c1,1.739,1.739,,CB14_Coeffs,C15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c2,-0.02,-0.02,,CB14_Coeffs,D15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c3,-1.594,-1.594,,CB14_Coeffs,E15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c4,-0.426,-0.426,,CB14_Coeffs,F15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c5,-2.303,-2.303,,CB14_Coeffs,G15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c6,0.185,0.185,,CB14_Coeffs,H15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c7,7.012,7.012,,CB14_Coeffs,I15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c8,0,0,,CB14_Coeffs,J15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c9,-0.159,-0.159,,CB14_Coeffs,K15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c10,0.738,0.738,,CB14_Coeffs,L15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c11,2.398,2.398,,CB14_Coeffs,M15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c12,3.544,3.544,,CB14_Coeffs,N15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c13,3.203,3.203,,CB14_Coeffs,O15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c14,0.141,0.141,,CB14_Coeffs,P15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c15,0.085,0.085,,CB14_Coeffs,Q15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c16,0.54,0.54,,CB14_Coeffs,R15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c17,0.0209,0.0209,,CB14_Coeffs,S15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c18,0.0432,0.0432,,CB14_Coeffs,T15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c19,0.00401,0.00401,,CB14_Coeffs,U15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c20,-0.0037,-0.0037,,CB14_Coeffs,V15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,Dc20 (CA),0,0,,CB14_Coeffs,W15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,Dc20 (JP),-0.0034,-0.0034,,CB14_Coeffs,X15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,Dc20 (CH),0.0028,0.0028,,CB14_Coeffs,Y15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,a2,0.16,0.16,,CB14_Coeffs,Z15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,h1,0.226,0.226,,CB14_Coeffs,AA15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,h2,1.544,1.544,,CB14_Coeffs,AB15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,h3,-0.77,-0.77,,CB14_Coeffs,AC15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,h4,1,1,,CB14_Coeffs,AD15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,h5,-0.525,-0.525,,CB14_Coeffs,AE15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,h6,-0.086,-0.086,,CB14_Coeffs,AF15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,k1,503,503,,CB14_Coeffs,AG15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,k2,-2.657,-2.657,,CB14_Coeffs,AH15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,k3,1.874,1.874,,CB14_Coeffs,AI15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,c,1.88,1.88,,CB14_Coeffs,AJ15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,n,1.18,1.18,,CB14_Coeffs,AK15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,f1,0.69,0.69,,CB14_Coeffs,AL15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,f2,0.593,0.593,,CB14_Coeffs,AM15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,t1,0.356,0.356,,CB14_Coeffs,AN15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,t2,0.264,0.264,,CB14_Coeffs,AO15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,flnAF,0.3,0.3,,CB14_Coeffs,AP15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,fC,0.206,0.206,,CB14_Coeffs,AQ15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.4,p0p400,SA,15,"rlnPGA,lnY",0.743,0.743,,CB14_Coeffs,AR15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.5,p0p500,SA,16,c0,-8.379,-8.379,,CB14_Coeffs,B16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.5,p0p500,SA,16,c1,1.872,1.872,,CB14_Coeffs,C16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.5,p0p500,SA,16,c2,-0.121,-0.121,,CB14_Coeffs,D16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.5,p0p500,SA,16,c3,-1.577,-1.577,,CB14_Coeffs,E16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.5,p0p500,SA,16,c4,-0.44,-0.44,,CB14_Coeffs,F16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.5,p0p500,SA,16,c5,-2.296,-2.296,,CB14_Coeffs,G16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.5,p0p500,SA,16,c6,0.186,0.186,,CB14_Coeffs,H16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
