model,period_s,period_key,imt,row_index,coefficient,value,cached_value,formula,source_sheet,source_cell,source_workbook
CY14,0.12,p0p120,SA,12,c8a,0.2695,0.2695,,CY14_Coeffs,G12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c1,-0.5342,-0.5342,,CY14_Coeffs,H12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c1a,0.165,0.165,,CY14_Coeffs,I12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c1b,-0.252,-0.252,,CY14_Coeffs,J12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c1c,-0.165,-0.165,,CY14_Coeffs,K12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c1d,0.252,0.252,,CY14_Coeffs,L12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,cn,18.7106,18.7106,,CY14_Coeffs,M12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,cM,5.0315,5.0315,,CY14_Coeffs,N12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c3,1.9795,1.9795,,CY14_Coeffs,O12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c5,7.1333,7.1333,,CY14_Coeffs,P12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,cHM,3.3407,3.3407,,CY14_Coeffs,Q12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c6,0.5048,0.5048,,CY14_Coeffs,R12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c7,0.0352,0.0352,,CY14_Coeffs,S12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c7b,0.0452,0.0452,,CY14_Coeffs,T12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c8b,3.1045,3.1045,,CY14_Coeffs,U12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c9,1.0008,1.0008,,CY14_Coeffs,V12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c9a,0.1128,0.1128,,CY14_Coeffs,W12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c9b,7.2372,7.2372,,CY14_Coeffs,X12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c11,0,0,,CY14_Coeffs,Y12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c11b,-0.4536,-0.4536,,CY14_Coeffs,Z12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,cg1,-0.009913,-0.009913,,CY14_Coeffs,AA12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,cg2,-0.004732,-0.004732,,CY14_Coeffs,AB12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,cg3,4.8963,4.8963,,CY14_Coeffs,AC12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,f1,-0.4895,-0.4895,,CY14_Coeffs,AD12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,f2,-0.3077,-0.3077,,CY14_Coeffs,AE12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,f3,-0.005696,-0.005696,,CY14_Coeffs,AF12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,f4,0.253169,0.253169,,CY14_Coeffs,AG12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,f5,0,0,,CY14_Coeffs,AH12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,f6,300,300,,CY14_Coeffs,AI12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,t1,0.4244,0.4244,,CY14_Coeffs,AJ12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,t2,0.2949,0.2949,,CY14_Coeffs,AK12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,s1,0.527,0.527,,CY14_Coeffs,AL12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,s2,0.4143,0.4143,,CY14_Coeffs,AM12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,s3,0.8,0.8,,CY14_Coeffs,AN12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,"s2,JP",0.5278,0.5278,,CY14_Coeffs,AO12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,gJp-It,1.3682,1.3682,,CY14_Coeffs,AP12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,gWn,0.7768,0.7768,,CY14_Coeffs,AQ12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,f1Jp,-0.5603,-0.5603,,CY14_Coeffs,AR12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,f5JP,0.377,0.377,,CY14_Coeffs,AS12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,f6JP,800,800,,CY14_Coeffs,AT12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c2,1.06,1.06,,CY14_Coeffs,B13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c4,-2.1,-2.1,,CY14_Coeffs,C13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c4a,-0.5,-0.5,,CY14_Coeffs,D13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,cRB,50,50,,CY14_Coeffs,E13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c8,0,0,,CY14_Coeffs,F13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c8a,0.2695,0.2695,,CY14_Coeffs,G13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c1,-0.5462,-0.5462,,CY14_Coeffs,H13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c1a,0.165,0.165,,CY14_Coeffs,I13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c1b,-0.25,-0.25,,CY14_Coeffs,J13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c1c,-0.165,-0.165,,CY14_Coeffs,K13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c1d,0.25,0.25,,CY14_Coeffs,L13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,cn,16.6246,16.6246,,CY14_Coeffs,M13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,cM,5.0547,5.0547,,CY14_Coeffs,N13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c3,2.0362,2.0362,,CY14_Coeffs,O13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c5,7.3621,7.3621,,CY14_Coeffs,P13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,cHM,3.43,3.43,,CY14_Coeffs,Q13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c6,0.5045,0.5045,,CY14_Coeffs,R13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c7,0.0352,0.0352,,CY14_Coeffs,S13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c7b,0.0345,0.0345,,CY14_Coeffs,T13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c8b,3.3399,3.3399,,CY14_Coeffs,U13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c9,0.9801,0.9801,,CY14_Coeffs,V13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c9a,0.1106,0.1106,,CY14_Coeffs,W13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c9b,7.2109,7.2109,,CY14_Coeffs,X13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c11,0,0,,CY14_Coeffs,Y13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,c11b,-0.4536,-0.4536,,CY14_Coeffs,Z13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,cg1,-0.009896,-0.009896,,CY14_Coeffs,AA13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,cg2,-0.003806,-0.003806,,CY14_Coeffs,AB13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,cg3,5.0644,5.0644,,CY14_Coeffs,AC13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,f1,-0.5477,-0.5477,,CY14_Coeffs,AD13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,f2,-0.3113,-0.3113,,CY14_Coeffs,AE13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,f3,-0.005845,-0.005845,,CY14_Coeffs,AF13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,f4,0.266468,0.266468,,CY14_Coeffs,AG13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,f5,0,0,,CY14_Coeffs,AH13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,f6,300,300,,CY14_Coeffs,AI13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,t1,0.4275,0.4275,,CY14_Coeffs,AJ13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,t2,0.2993,0.2993,,CY14_Coeffs,AK13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,s1,0.5308,0.5308,,CY14_Coeffs,AL13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,s2,0.4191,0.4191,,CY14_Coeffs,AM13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,s3,0.8,0.8,,CY14_Coeffs,AN13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,"s2,JP",0.5304,0.5304,,CY14_Coeffs,AO13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,gJp-It,1.3241,1.3241,,CY14_Coeffs,AP13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,gWn,0.7437,0.7437,,CY14_Coeffs,AQ13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,f1Jp,-0.6451,-0.6451,,CY14_Coeffs,AR13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,f5JP,0.379,0.379,,CY14_Coeffs,AS13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.15,p0p150,SA,13,f6JP,800,800,,CY14_Coeffs,AT13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c2,1.06,1.06,,CY14_Coeffs,B14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c4,-2.1,-2.1,,CY14_Coeffs,C14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c4a,-0.5,-0.5,,CY14_Coeffs,D14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,cRB,50,50,,CY14_Coeffs,E14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c8,0,0,,CY14_Coeffs,F14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c8a,0.2695,0.2695,,CY14_Coeffs,G14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c1,-0.5858,-0.5858,,CY14_Coeffs,H14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c1a,0.165,0.165,,CY14_Coeffs,I14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c1b,-0.248,-0.248,,CY14_Coeffs,J14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c1c,-0.165,-0.165,,CY14_Coeffs,K14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c1d,0.248,0.248,,CY14_Coeffs,L14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,cn,15.3709,15.3709,,CY14_Coeffs,M14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,cM,5.0704,5.0704,,CY14_Coeffs,N14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c3,2.0823,2.0823,,CY14_Coeffs,O14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c5,7.4365,7.4365,,CY14_Coeffs,P14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,cHM,3.4688,3.4688,,CY14_Coeffs,Q14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c6,0.5036,0.5036,,CY14_Coeffs,R14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c7,0.0352,0.0352,,CY14_Coeffs,S14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c7b,0.0283,0.0283,,CY14_Coeffs,T14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c8b,3.4719,3.4719,,CY14_Coeffs,U14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c9,0.9652,0.9652,,CY14_Coeffs,V14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c9a,0.115,0.115,,CY14_Coeffs,W14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c9b,7.2491,7.2491,,CY14_Coeffs,X14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c11,0,0,,CY14_Coeffs,Y14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,c11b,-0.4536,-0.4536,,CY14_Coeffs,Z14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,cg1,-0.009787,-0.009787,,CY14_Coeffs,AA14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,cg2,-0.00328,-0.00328,,CY14_Coeffs,AB14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,cg3,5.1371,5.1371,,CY14_Coeffs,AC14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,f1,-0.5922,-0.5922,,CY14_Coeffs,AD14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,f2,-0.3062,-0.3062,,CY14_Coeffs,AE14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,f3,-0.005959,-0.005959,,CY14_Coeffs,AF14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,f4,0.26506,0.26506,,CY14_Coeffs,AG14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,f5,0,0,,CY14_Coeffs,AH14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,f6,300,300,,CY14_Coeffs,AI14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,t1,0.4292,0.4292,,CY14_Coeffs,AJ14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,t2,0.3017,0.3017,,CY14_Coeffs,AK14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,s1,0.5328,0.5328,,CY14_Coeffs,AL14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,s2,0.4217,0.4217,,CY14_Coeffs,AM14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,s3,0.8,0.8,,CY14_Coeffs,AN14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,"s2,JP",0.531,0.531,,CY14_Coeffs,AO14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,gJp-It,1.3071,1.3071,,CY14_Coeffs,AP14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,gWn,0.7219,0.7219,,CY14_Coeffs,AQ14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,f1Jp,-0.6981,-0.6981,,CY14_Coeffs,AR14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,f5JP,0.38,0.38,,CY14_Coeffs,AS14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.17,p0p170,SA,14,f6JP,800,800,,CY14_Coeffs,AT14,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c2,1.06,1.06,,CY14_Coeffs,B15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c4,-2.1,-2.1,,CY14_Coeffs,C15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c4a,-0.5,-0.5,,CY14_Coeffs,D15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,cRB,50,50,,CY14_Coeffs,E15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c8,0,0,,CY14_Coeffs,F15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c8a,0.2695,0.2695,,CY14_Coeffs,G15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c1,-0.6798,-0.6798,,CY14_Coeffs,H15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c1a,0.165,0.165,,CY14_Coeffs,I15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c1b,-0.2449,-0.2449,,CY14_Coeffs,J15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c1c,-0.165,-0.165,,CY14_Coeffs,K15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c1d,0.2449,0.2449,,CY14_Coeffs,L15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,cn,13.7012,13.7012,,CY14_Coeffs,M15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,cM,5.0939,5.0939,,CY14_Coeffs,N15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c3,2.1521,2.1521,,CY14_Coeffs,O15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c5,7.4972,7.4972,,CY14_Coeffs,P15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,cHM,3.5146,3.5146,,CY14_Coeffs,Q15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c6,0.5016,0.5016,,CY14_Coeffs,R15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c7,0.0352,0.0352,,CY14_Coeffs,S15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c7b,0.0202,0.0202,,CY14_Coeffs,T15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c8b,3.6434,3.6434,,CY14_Coeffs,U15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c9,0.9459,0.9459,,CY14_Coeffs,V15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c9a,0.1208,0.1208,,CY14_Coeffs,W15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c9b,7.2988,7.2988,,CY14_Coeffs,X15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c11,0,0,,CY14_Coeffs,Y15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,c11b,-0.444,-0.444,,CY14_Coeffs,Z15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,cg1,-0.009505,-0.009505,,CY14_Coeffs,AA15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,cg2,-0.00269,-0.00269,,CY14_Coeffs,AB15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,cg3,5.188,5.188,,CY14_Coeffs,AC15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,f1,-0.6693,-0.6693,,CY14_Coeffs,AD15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,f2,-0.2927,-0.2927,,CY14_Coeffs,AE15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,f3,-0.006141,-0.006141,,CY14_Coeffs,AF15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
